OMRÅDE;BEVOKSNING;TID;INDHOLD
Billund;Ær (Ahorn);1990;0,3
Billund;Ær (Ahorn);2000;2,9
Billund;Andre løvtræarter;1990;28,5
Billund;Andre løvtræarter;2000;44,7
Billund;Nåletræer i alt;1990;2854,0
Billund;Nåletræer i alt;2000;3357,9
Billund;Rødgran;1990;2100,1
Billund;Rødgran;2000;2348,2
Billund;Sitkagran mv.;1990;236,2
Billund;Sitkagran mv.;2000;269,7
Billund;Nobilis;1990;31,8
Billund;Nobilis;2000;68,2
Billund;Nordmannsgran;1990;34,5
Billund;Nordmannsgran;2000;65,6
Billund;Andre ædelgranarter;1990;114,0
Billund;Andre ædelgranarter;2000;107,2
Billund;Andre nåletræarter;1990;337,4
Billund;Andre nåletræarter;2000;499,0
Blåbjerg;Skovareal i alt;1990;3085,6
Blåbjerg;Skovareal i alt;2000;2927,2
Blåbjerg;Hjælpearealer;1990;226,4
Blåbjerg;Hjælpearealer;2000;46,4
Blåbjerg;Skovbevokset areal i alt;1990;2859,2
Blåbjerg;Skovbevokset areal i alt;2000;2880,8
Blåbjerg;Midlertidig ubevokset;1990;60,9
Blåbjerg;Midlertidig ubevokset;2000;7,5
Blåbjerg;Løvtræer, areal i alt;1990;257,2
Blåbjerg;Løvtræer, areal i alt;2000;467,4
Blåbjerg;Bøg;1990;27,0
Blåbjerg;Bøg;2000;60,5
Blåbjerg;Eg;1990;192,2
Blåbjerg;Eg;2000;345,0
Blåbjerg;Ask;1990;1,1
Blåbjerg;Ask;2000;3,2
Blåbjerg;Ær (Ahorn);1990;0,2
Blåbjerg;Ær (Ahorn);2000;7,2
Blåbjerg;Andre løvtræarter;1990;36,7
Blåbjerg;Andre løvtræarter;2000;51,5
Blåbjerg;Nåletræer i alt;1990;2541,1
Blåbjerg;Nåletræer i alt;2000;2405,9
Blåbjerg;Rødgran;1990;225,3
Blåbjerg;Rødgran;2000;179,5
Blåbjerg;Sitkagran mv.;1990;537,7
Blåbjerg;Sitkagran mv.;2000;477,8
Blåbjerg;Nobilis;1990;10,0
Blåbjerg;Nobilis;2000;24,4
Blåbjerg;Nordmannsgran;1990;17,5
Blåbjerg;Nordmannsgran;2000;43,3
Blåbjerg;Andre ædelgranarter;1990;106,3
Blåbjerg;Andre ædelgranarter;2000;103,9
Blåbjerg;Andre nåletræarter;1990;1644,3
Blåbjerg;Andre nåletræarter;2000;1577,0
Blåvandshuk;Skovareal i alt;1990;5369,7
Blåvandshuk;Skovareal i alt;2000;4928,4
Blåvandshuk;Hjælpearealer;1990;481,8
Blåvandshuk;Hjælpearealer;2000;117,9
Blåvandshuk;Skovbevokset areal i alt;1990;4887,9
Blåvandshuk;Skovbevokset areal i alt;2000;4810,5
Blåvandshuk;Midlertidig ubevokset;1990;121,4
Blåvandshuk;Midlertidig ubevokset;2000;80,6
Blåvandshuk;Løvtræer, areal i alt;1990;179,4
Blåvandshuk;Løvtræer, areal i alt;2000;326,4
Blåvandshuk;Bøg;1990;16,2
Blåvandshuk;Bøg;2000;27,3
Blåvandshuk;Eg;1990;113,4
Blåvandshuk;Eg;2000;236,6
Blåvandshuk;Ask;1990;0,0
Blåvandshuk;Ask;2000;0,0
Blåvandshuk;Ær (Ahorn);1990;0,0
Blåvandshuk;Ær (Ahorn);2000;0,1
Blåvandshuk;Andre løvtræarter;1990;49,8
Blåvandshuk;Andre løvtræarter;2000;62,4
Blåvandshuk;Nåletræer i alt;1990;4587,1
Blåvandshuk;Nåletræer i alt;2000;4403,5
Blåvandshuk;Rødgran;1990;29,4
Blåvandshuk;Rødgran;2000;32,9
Blåvandshuk;Sitkagran mv.;1990;910,6
Blåvandshuk;Sitkagran mv.;2000;838,5
Blåvandshuk;Nobilis;1990;17,5
Blåvandshuk;Nobilis;2000;26,5
Blåvandshuk;Nordmannsgran;1990;19,5
Blåvandshuk;Nordmannsgran;2000;26,5
Blåvandshuk;Andre ædelgranarter;1990;74,9
Blåvandshuk;Andre ædelgranarter;2000;77,8
Blåvandshuk;Andre nåletræarter;1990;3535,2
Blåvandshuk;Andre nåletræarter;2000;3401,3
Bramming;Skovareal i alt;1990;213,3
Bramming;Skovareal i alt;2000;293,3
Bramming;Hjælpearealer;1990;2,4
Bramming;Hjælpearealer;2000;4,0
Bramming;Skovbevokset areal i alt;1990;210,9
Bramming;Skovbevokset areal i alt;2000;289,3
Bramming;Midlertidig ubevokset;1990;2,0
Bramming;Midlertidig ubevokset;2000;1,0
Bramming;Løvtræer, areal i alt;1990;75,5
Bramming;Løvtræer, areal i alt;2000;111,3
Bramming;Bøg;1990;20,4
Bramming;Bøg;2000;33,1
Bramming;Eg;1990;29,9
Bramming;Eg;2000;44,9
Bramming;Ask;1990;0,0
Bramming;Ask;2000;4,0
Bramming;Ær (Ahorn);1990;0,0
Bramming;Ær (Ahorn);2000;0,3
Bramming;Andre løvtræarter;1990;25,2
Bramming;Andre løvtræarter;2000;29,0
Bramming;Nåletræer i alt;1990;133,4
Bramming;Nåletræer i alt;2000;177,0
Bramming;Rødgran;1990;105,7
Bramming;Rødgran;2000;114,0
Bramming;Sitkagran mv.;1990;6,2
Bramming;Sitkagran mv.;2000;6,9
Bramming;Nobilis;1990;0,2
Bramming;Nobilis;2000;3,4
Bramming;Nordmannsgran;1990;7,1
Bramming;Nordmannsgran;2000;28,3
Bramming;Andre ædelgranarter;1990;2,0
Bramming;Andre ædelgranarter;2000;3,2
Bramming;Andre nåletræarter;1990;12,2
Bramming;Andre nåletræarter;2000;21,2
Brørup;Skovareal i alt;1990;1037,9
Brørup;Skovareal i alt;2000;1169,2
Brørup;Hjælpearealer;1990;33,9
Brørup;Hjælpearealer;2000;22,3
Brørup;Skovbevokset areal i alt;1990;1004,0
Brørup;Skovbevokset areal i alt;2000;1146,9
Brørup;Midlertidig ubevokset;1990;12,2
Brørup;Midlertidig ubevokset;2000;5,0
Brørup;Løvtræer, areal i alt;1990;180,1
Brørup;Løvtræer, areal i alt;2000;215,4
Brørup;Bøg;1990;62,1
Brørup;Bøg;2000;73,6
Brørup;Eg;1990;88,9
Brørup;Eg;2000;88,0
Brørup;Ask;1990;2,2
Brørup;Ask;2000;2,4
Brørup;Ær (Ahorn);1990;2,0
Brørup;Ær (Ahorn);2000;5,5
Brørup;Andre løvtræarter;1990;24,9
Brørup;Andre løvtræarter;2000;45,9
Brørup;Nåletræer i alt;1990;811,7
Brørup;Nåletræer i alt;2000;926,5
Brørup;Rødgran;1990;549,0
Brørup;Rødgran;2000;492,5
Brørup;Sitkagran mv.;1990;65,1
Brørup;Sitkagran mv.;2000;66,3
Brørup;Nobilis;1990;13,4
Brørup;Nobilis;2000;37,8
Brørup;Nordmannsgran;1990;25,8
Brørup;Nordmannsgran;2000;70,4
Brørup;Andre ædelgranarter;1990;97,0
Brørup;Andre ædelgranarter;2000;96,3
Brørup;Andre nåletræarter;1990;61,4
Brørup;Andre nåletræarter;2000;163,2
Esbjerg;Skovareal i alt;1990;1373,2
Esbjerg;Skovareal i alt;2000;1703,8
Esbjerg;Hjælpearealer;1990;287,6
Esbjerg;Hjælpearealer;2000;95,7
Esbjerg;Skovbevokset areal i alt;1990;1085,6
Esbjerg;Skovbevokset areal i alt;2000;1608,1
Esbjerg;Midlertidig ubevokset;1990;3,9
Esbjerg;Midlertidig ubevokset;2000;4,4
Esbjerg;Løvtræer, areal i alt;1990;206,1
Esbjerg;Løvtræer, areal i alt;2000;594,1
Esbjerg;Bøg;1990;66,8
Esbjerg;Bøg;2000;144,4
Esbjerg;Eg;1990;95,6
Esbjerg;Eg;2000;160,9
Esbjerg;Ask;1990;0,7
Esbjerg;Ask;2000;17,5
Esbjerg;Ær (Ahorn);1990;0,3
Esbjerg;Ær (Ahorn);2000;12,2
Esbjerg;Andre løvtræarter;1990;42,7
Esbjerg;Andre løvtræarter;2000;259,1
Esbjerg;Nåletræer i alt;1990;875,6
Esbjerg;Nåletræer i alt;2000;1009,6
Esbjerg;Rødgran;1990;186,6
Esbjerg;Rødgran;2000;144,1
Esbjerg;Sitkagran mv.;1990;214,5
Esbjerg;Sitkagran mv.;2000;227,9
Esbjerg;Nobilis;1990;15,0
Esbjerg;Nobilis;2000;30,4
Esbjerg;Nordmannsgran;1990;47,3
Esbjerg;Nordmannsgran;2000;91,4
Esbjerg;Andre ædelgranarter;1990;56,1
Esbjerg;Andre ædelgranarter;2000;64,5
Esbjerg;Andre nåletræarter;1990;356,1
Esbjerg;Andre nåletræarter;2000;451,3
Fanø;Skovareal i alt;1990;906,0
Fanø;Skovareal i alt;2000;777,2
Fanø;Hjælpearealer;1990;81,8
Fanø;Hjælpearealer;2000;3,9
Fanø;Skovbevokset areal i alt;1990;824,2
Fanø;Skovbevokset areal i alt;2000;773,3
Fanø;Midlertidig ubevokset;1990;20,8
Fanø;Midlertidig ubevokset;2000;0,0
Fanø;Løvtræer, areal i alt;1990;57,7
Fanø;Løvtræer, areal i alt;2000;67,3
Fanø;Bøg;1990;0,3
Fanø;Bøg;2000;0,4
Fanø;Eg;1990;17,0
Fanø;Eg;2000;26,3
Fanø;Ask;1990;0,0
Fanø;Ask;2000;0,0
Fanø;Ær (Ahorn);1990;0,0
Fanø;Ær (Ahorn);2000;0,0
Fanø;Andre løvtræarter;1990;40,4
Fanø;Andre løvtræarter;2000;40,6
Fanø;Nåletræer i alt;1990;745,7
Fanø;Nåletræer i alt;2000;706,0
Fanø;Rødgran;1990;0,0
Fanø;Rødgran;2000;0,0
Fanø;Sitkagran mv.;1990;95,5
Fanø;Sitkagran mv.;2000;49,6
Fanø;Nobilis;1990;0,0
Fanø;Nobilis;2000;1,2
Fanø;Nordmannsgran;1990;0,0
Fanø;Nordmannsgran;2000;0,5
Fanø;Andre ædelgranarter;1990;0,7
Fanø;Andre ædelgranarter;2000;0,7
Fanø;Andre nåletræarter;1990;649,5
Fanø;Andre nåletræarter;2000;654,0
Grindsted;Skovareal i alt;1990;5160,4
Grindsted;Skovareal i alt;2000;5891,2
Grindsted;Hjælpearealer;1990;304,1
Grindsted;Hjælpearealer;2000;224,9
Grindsted;Skovbevokset areal i alt;1990;4856,3
Grindsted;Skovbevokset areal i alt;2000;5666,3
Grindsted;Midlertidig ubevokset;1990;32,7
Grindsted;Midlertidig ubevokset;2000;59,5
Grindsted;Løvtræer, areal i alt;1990;208,1
Grindsted;Løvtræer, areal i alt;2000;555,3
Grindsted;Bøg;1990;48,8
Grindsted;Bøg;2000;146,0
Grindsted;Eg;1990;92,2
Grindsted;Eg;2000;217,6
Grindsted;Ask;1990;1,4
Grindsted;Ask;2000;8,1
Grindsted;Ær (Ahorn);1990;0,6
Grindsted;Ær (Ahorn);2000;7,9
Grindsted;Andre løvtræarter;1990;65,1
Grindsted;Andre løvtræarter;2000;175,7
Grindsted;Nåletræer i alt;1990;4615,5
Grindsted;Nåletræer i alt;2000;5051,5
Grindsted;Rødgran;1990;3116,2
Grindsted;Rødgran;2000;3013,4
Grindsted;Sitkagran mv.;1990;458,7
Grindsted;Sitkagran mv.;2000;589,0
Grindsted;Nobilis;1990;35,8
Grindsted;Nobilis;2000;99,0
Grindsted;Nordmannsgran;1990;35,8
Grindsted;Nordmannsgran;2000;126,4
Grindsted;Andre ædelgranarter;1990;107,2
Grindsted;Andre ædelgranarter;2000;150,7
Grindsted;Andre nåletræarter;1990;861,8
Grindsted;Andre nåletræarter;2000;1073,0
Helle;Skovareal i alt;1990;1919,7
Helle;Skovareal i alt;2000;2304,3
Helle;Hjælpearealer;1990;67,3
Helle;Hjælpearealer;2000;59,0
Helle;Skovbevokset areal i alt;1990;1852,4
Helle;Skovbevokset areal i alt;2000;2245,3
Helle;Midlertidig ubevokset;1990;12,6
Helle;Midlertidig ubevokset;2000;31,6
Helle;Løvtræer, areal i alt;1990;221,4
Helle;Løvtræer, areal i alt;2000;372,3
Helle;Bøg;1990;48,9
Helle;Bøg;2000;93,3
Helle;Eg;1990;141,6
Helle;Eg;2000;215,8
Helle;Ask;1990;0,6
Helle;Ask;2000;3,6
Helle;Ær (Ahorn);1990;0,7
Helle;Ær (Ahorn);2000;0,9
Helle;Andre løvtræarter;1990;29,6
Helle;Andre løvtræarter;2000;58,7
Helle;Nåletræer i alt;1990;1618,4
Helle;Nåletræer i alt;2000;1841,4
Helle;Rødgran;1990;846,9
Helle;Rødgran;2000;853,4
Helle;Sitkagran mv.;1990;266,3
Helle;Sitkagran mv.;2000;337,6
Helle;Nobilis;1990;7,9
Helle;Nobilis;2000;22,6
Helle;Nordmannsgran;1990;34,8
Helle;Nordmannsgran;2000;61,7
Helle;Andre ædelgranarter;1990;43,8
Helle;Andre ædelgranarter;2000;50,4
Helle;Andre nåletræarter;1990;418,7
Helle;Andre nåletræarter;2000;515,7
Holsted;Skovareal i alt;1990;2369,9
Holsted;Skovareal i alt;2000;2456,3
Holsted;Hjælpearealer;1990;102,6
Holsted;Hjælpearealer;2000;91,6
Holsted;Skovbevokset areal i alt;1990;2267,3
Holsted;Skovbevokset areal i alt;2000;2364,7
Holsted;Midlertidig ubevokset;1990;2,3
Holsted;Midlertidig ubevokset;2000;5,8
Holsted;Løvtræer, areal i alt;1990;165,8
Holsted;Løvtræer, areal i alt;2000;228,7
Holsted;Bøg;1990;64,7
Holsted;Bøg;2000;90,0
Holsted;Eg;1990;63,3
Holsted;Eg;2000;85,1
Holsted;Ask;1990;0,6
Holsted;Ask;2000;2,9
Holsted;Ær (Ahorn);1990;1,9
Holsted;Ær (Ahorn);2000;2,5
Holsted;Andre løvtræarter;1990;35,3
Holsted;Andre løvtræarter;2000;48,2
Holsted;Nåletræer i alt;1990;2099,2
Holsted;Nåletræer i alt;2000;2130,2
Holsted;Rødgran;1990;1290,3
Holsted;Rødgran;2000;1287,8
Holsted;Sitkagran mv.;1990;174,4
Holsted;Sitkagran mv.;2000;216,9
Holsted;Nobilis;1990;29,6
Holsted;Nobilis;2000;42,5
Holsted;Nordmannsgran;1990;46,0
Holsted;Nordmannsgran;2000;97,9
Holsted;Andre ædelgranarter;1990;86,4
Holsted;Andre ædelgranarter;2000;86,3
Holsted;Andre nåletræarter;1990;472,5
Holsted;Andre nåletræarter;2000;398,8
Ribe;Skovareal i alt;1990;1538,2
Ribe;Skovareal i alt;2000;1815,8
Ribe;Hjælpearealer;1990;75,0
Ribe;Hjælpearealer;2000;27,2
Ribe;Skovbevokset areal i alt;1990;1463,2
Ribe;Skovbevokset areal i alt;2000;1788,6
Ribe;Midlertidig ubevokset;1990;34,2
Ribe;Midlertidig ubevokset;2000;37,4
Ribe;Løvtræer, areal i alt;1990;193,2
Ribe;Løvtræer, areal i alt;2000;303,6
Ribe;Bøg;1990;41,8
Ribe;Bøg;2000;79,2
Ribe;Eg;1990;100,1
Ribe;Eg;2000;128,8
Ribe;Ask;1990;7,3
Ribe;Ask;2000;9,3
Ribe;Ær (Ahorn);1990;8,0
Ribe;Ær (Ahorn);2000;5,7
Ribe;Andre løvtræarter;1990;36,0
Ribe;Andre løvtræarter;2000;80,6
Ribe;Nåletræer i alt;1990;1235,8
Ribe;Nåletræer i alt;2000;1447,6
Ribe;Rødgran;1990;742,5
Ribe;Rødgran;2000;744,9
Ribe;Sitkagran mv.;1990;101,6
Ribe;Sitkagran mv.;2000;145,0
Ribe;Nobilis;1990;4,0
Ribe;Nobilis;2000;6,0
Ribe;Nordmannsgran;1990;5,0
Ribe;Nordmannsgran;2000;49,6
Ribe;Andre ædelgranarter;1990;44,6
Ribe;Andre ædelgranarter;2000;41,1
Ribe;Andre nåletræarter;1990;338,1
Ribe;Andre nåletræarter;2000;461,0
Varde;Skovareal i alt;1990;1625,0
Varde;Skovareal i alt;2000;1719,8
Varde;Hjælpearealer;1990;35,3
Varde;Hjælpearealer;2000;36,1
Varde;Skovbevokset areal i alt;1990;1589,7
Varde;Skovbevokset areal i alt;2000;1683,7
Varde;Midlertidig ubevokset;1990;45,1
Varde;Midlertidig ubevokset;2000;16,3
Varde;Løvtræer, areal i alt;1990;277,3
Varde;Løvtræer, areal i alt;2000;430,2
Varde;Bøg;1990;140,9
Varde;Bøg;2000;155,1
Varde;Eg;1990;116,3
Varde;Eg;2000;181,3
Varde;Ask;1990;3,1
Varde;Ask;2000;12,7
Varde;Ær (Ahorn);1990;0,4
Varde;Ær (Ahorn);2000;9,2
Varde;Andre løvtræarter;1990;16,6
Varde;Andre løvtræarter;2000;71,9
Varde;Nåletræer i alt;1990;1267,3
Varde;Nåletræer i alt;2000;1237,2
Varde;Rødgran;1990;519,5
Varde;Rødgran;2000;442,9
Varde;Sitkagran mv.;1990;133,8
Varde;Sitkagran mv.;2000;154,6
Varde;Nobilis;1990;2,5
Varde;Nobilis;2000;17,0
Varde;Nordmannsgran;1990;23,5
Varde;Nordmannsgran;2000;57,2
Varde;Andre ædelgranarter;1990;71,4
Varde;Andre ædelgranarter;2000;88,8
Varde;Andre nåletræarter;1990;516,6
Varde;Andre nåletræarter;2000;476,7
Vejen;Skovareal i alt;1990;1900,2
Vejen;Skovareal i alt;2000;2331,6
Vejen;Hjælpearealer;1990;51,5
Vejen;Hjælpearealer;2000;44,9
Vejen;Skovbevokset areal i alt;1990;1848,7
Vejen;Skovbevokset areal i alt;2000;2286,7
Vejen;Midlertidig ubevokset;1990;20,6
Vejen;Midlertidig ubevokset;2000;50,6
Vejen;Løvtræer, areal i alt;1990;445,3
Vejen;Løvtræer, areal i alt;2000;639,7
Vejen;Bøg;1990;246,8
Vejen;Bøg;2000;292,8
Vejen;Eg;1990;94,4
Vejen;Eg;2000;201,8
Vejen;Ask;1990;28,2
Vejen;Ask;2000;21,9
Vejen;Ær (Ahorn);1990;20,1
Vejen;Ær (Ahorn);2000;11,9
Vejen;Andre løvtræarter;1990;55,8
Vejen;Andre løvtræarter;2000;111,3
Vejen;Nåletræer i alt;1990;1382,8
Vejen;Nåletræer i alt;2000;1596,4
Vejen;Rødgran;1990;1085,8
Vejen;Rødgran;2000;1065,1
Vejen;Sitkagran mv.;1990;121,3
Vejen;Sitkagran mv.;2000;128,9
Vejen;Nobilis;1990;22,4
Vejen;Nobilis;2000;51,1
Vejen;Nordmannsgran;1990;40,9
Vejen;Nordmannsgran;2000;159,2
Vejen;Andre ædelgranarter;1990;65,2
Vejen;Andre ædelgranarter;2000;59,9
Vejen;Andre nåletræarter;1990;47,2
Vejen;Andre nåletræarter;2000;132,2
Ølgod;Skovareal i alt;1990;1100,7
Ølgod;Skovareal i alt;2000;1327,9
Ølgod;Hjælpearealer;1990;64,3
Ølgod;Hjælpearealer;2000;16,7
Ølgod;Skovbevokset areal i alt;1990;1036,4
Ølgod;Skovbevokset areal i alt;2000;1311,2
Ølgod;Midlertidig ubevokset;1990;10,1
Ølgod;Midlertidig ubevokset;2000;15,5
Ølgod;Løvtræer, areal i alt;1990;129,3
Ølgod;Løvtræer, areal i alt;2000;275,3
Ølgod;Bøg;1990;37,5
Ølgod;Bøg;2000;60,4
Ølgod;Eg;1990;52,1
Ølgod;Eg;2000;102,5
Ølgod;Ask;1990;5,1
Ølgod;Ask;2000;9,3
Ølgod;Ær (Ahorn);1990;2,9
Ølgod;Ær (Ahorn);2000;2,2
Ølgod;Andre løvtræarter;1990;31,7
Ølgod;Andre løvtræarter;2000;100,9
Ølgod;Nåletræer i alt;1990;897,0
Ølgod;Nåletræer i alt;2000;1020,4
Ølgod;Rødgran;1990;388,3
Ølgod;Rødgran;2000;371,3
Ølgod;Sitkagran mv.;1990;102,2
Ølgod;Sitkagran mv.;2000;117,7
Ølgod;Nobilis;1990;2,7
Ølgod;Nobilis;2000;16,8
Ølgod;Nordmannsgran;1990;10,6
Ølgod;Nordmannsgran;2000;73,6
Ølgod;Andre ædelgranarter;1990;15,4
Ølgod;Andre ædelgranarter;2000;29,8
Ølgod;Andre nåletræarter;1990;377,8
Ølgod;Andre nåletræarter;2000;411,2
Vejle Amt;Skovareal i alt;1990;36325,8
Vejle Amt;Skovareal i alt;2000;40590,0
Vejle Amt;Hjælpearealer;1990;2137,2
Vejle Amt;Hjælpearealer;2000;1114,5
Vejle Amt;Skovbevokset areal i alt;1990;34188,6
Vejle Amt;Skovbevokset areal i alt;2000;39475,5
Vejle Amt;Midlertidig ubevokset;1990;353,8
Vejle Amt;Midlertidig ubevokset;2000;392,4
Vejle Amt;Løvtræer, areal i alt;1990;12406,3
Vejle Amt;Løvtræer, areal i alt;2000;15018,5
Vejle Amt;Bøg;1990;7131,0
Vejle Amt;Bøg;2000;8272,4
Vejle Amt;Eg;1990;2214,0
Vejle Amt;Eg;2000;3080,3
Vejle Amt;Ask;1990;1071,7
Vejle Amt;Ask;2000;1207,1
Vejle Amt;Ær (Ahorn);1990;804,3
Vejle Amt;Ær (Ahorn);2000;883,8
Vejle Amt;Andre løvtræarter;1990;1185,3
Vejle Amt;Andre løvtræarter;2000;1574,9
Vejle Amt;Nåletræer i alt;1990;21428,5
Vejle Amt;Nåletræer i alt;2000;24064,6
Vejle Amt;Rødgran;1990;14430,8
Vejle Amt;Rødgran;2000;14578,6
Vejle Amt;Sitkagran mv.;1990;1991,6
Vejle Amt;Sitkagran mv.;2000;1833,9
Vejle Amt;Nobilis;1990;572,9
Vejle Amt;Nobilis;2000;1026,6
Vejle Amt;Nordmannsgran;1990;1015,3
Vejle Amt;Nordmannsgran;2000;2512,2
Vejle Amt;Andre ædelgranarter;1990;1159,5
Vejle Amt;Andre ædelgranarter;2000;1183,2
Vejle Amt;Andre nåletræarter;1990;2258,4
Vejle Amt;Andre nåletræarter;2000;2930,1
Brædstrup;Skovareal i alt;1990;4166,1
Brædstrup;Skovareal i alt;2000;4535,9
Brædstrup;Hjælpearealer;1990;461,5
Brædstrup;Hjælpearealer;2000;213,2
Brædstrup;Skovbevokset areal i alt;1990;3704,6
Brædstrup;Skovbevokset areal i alt;2000;4322,7
Brædstrup;Midlertidig ubevokset;1990;37,0
Brædstrup;Midlertidig ubevokset;2000;25,3
Brædstrup;Løvtræer, areal i alt;1990;938,5
Brædstrup;Løvtræer, areal i alt;2000;1223,6
Brædstrup;Bøg;1990;522,3
Brædstrup;Bøg;2000;688,3
Brædstrup;Eg;1990;198,7
Brædstrup;Eg;2000;274,9
Brædstrup;Ask;1990;48,5
Brædstrup;Ask;2000;46,3
Brædstrup;Ær (Ahorn);1990;59,6
Brædstrup;Ær (Ahorn);2000;64,8
Brædstrup;Andre løvtræarter;1990;109,4
Brædstrup;Andre løvtræarter;2000;149,3
Brædstrup;Nåletræer i alt;1990;2729,1
Brædstrup;Nåletræer i alt;2000;3073,8
Brædstrup;Rødgran;1990;1510,8
Brædstrup;Rødgran;2000;1345,7
Brædstrup;Sitkagran mv.;1990;260,2
Brædstrup;Sitkagran mv.;2000;279,0
Brædstrup;Nobilis;1990;186,2
Brædstrup;Nobilis;2000;296,8
Brædstrup;Nordmannsgran;1990;194,0
Brædstrup;Nordmannsgran;2000;487,3
Brædstrup;Andre ædelgranarter;1990;196,5
Brædstrup;Andre ædelgranarter;2000;213,7
Brædstrup;Andre nåletræarter;1990;381,4
Brædstrup;Andre nåletræarter;2000;451,3
Børkop;Skovareal i alt;1990;1075,4
Børkop;Skovareal i alt;2000;1319,7
Børkop;Hjælpearealer;1990;14,5
Børkop;Hjælpearealer;2000;18,4
Børkop;Skovbevokset areal i alt;1990;1060,9
Børkop;Skovbevokset areal i alt;2000;1301,3
Børkop;Midlertidig ubevokset;1990;4,6
Børkop;Midlertidig ubevokset;2000;8,5
Børkop;Løvtræer, areal i alt;1990;651,7
Børkop;Løvtræer, areal i alt;2000;794,4
Børkop;Bøg;1990;448,4
Børkop;Bøg;2000;567,1
Børkop;Eg;1990;37,5
Børkop;Eg;2000;49,0
Børkop;Ask;1990;58,9
Børkop;Ask;2000;63,7
Børkop;Ær (Ahorn);1990;36,9
Børkop;Ær (Ahorn);2000;41,0
Børkop;Andre løvtræarter;1990;70,0
Børkop;Andre løvtræarter;2000;73,6
Børkop;Nåletræer i alt;1990;404,6
Børkop;Nåletræer i alt;2000;498,4
Børkop;Rødgran;1990;212,2
Børkop;Rødgran;2000;213,7
Børkop;Sitkagran mv.;1990;113,1
Børkop;Sitkagran mv.;2000;126,4
Børkop;Nobilis;1990;5,6
Børkop;Nobilis;2000;20,0
Børkop;Nordmannsgran;1990;11,5
Børkop;Nordmannsgran;2000;60,2
Børkop;Andre ædelgranarter;1990;25,8
Børkop;Andre ædelgranarter;2000;24,0
Børkop;Andre nåletræarter;1990;36,4
Børkop;Andre nåletræarter;2000;54,1
Egtved;Skovareal i alt;1990;5007,5
Egtved;Skovareal i alt;2000;5305,4
Egtved;Hjælpearealer;1990;346,3
Egtved;Hjælpearealer;2000;153,7
Egtved;Skovbevokset areal i alt;1990;4661,2
Egtved;Skovbevokset areal i alt;2000;5151,7
Egtved;Midlertidig ubevokset;1990;57,6
Egtved;Midlertidig ubevokset;2000;40,8
Egtved;Løvtræer, areal i alt;1990;903,7
Egtved;Løvtræer, areal i alt;2000;1190,7
Egtved;Bøg;1990;490,0
Egtved;Bøg;2000;607,3
Egtved;Eg;1990;163,1
Egtved;Eg;2000;228,1
Egtved;Ask;1990;56,1
Egtved;Ask;2000;75,5
Egtved;Ær (Ahorn);1990;49,3
Egtved;Ær (Ahorn);2000;62,5
Egtved;Andre løvtræarter;1990;145,2
Egtved;Andre løvtræarter;2000;217,3
Egtved;Nåletræer i alt;1990;3699,9
Egtved;Nåletræer i alt;2000;3920,2
Egtved;Rødgran;1990;2751,1
Egtved;Rødgran;2000;2785,0
Egtved;Sitkagran mv.;1990;339,5
Egtved;Sitkagran mv.;2000;265,6
Egtved;Nobilis;1990;46,3
Egtved;Nobilis;2000;114,3
Egtved;Nordmannsgran;1990;81,7
Egtved;Nordmannsgran;2000;177,3
Egtved;Andre ædelgranarter;1990;195,2
Egtved;Andre ædelgranarter;2000;245,9
Egtved;Andre nåletræarter;1990;286,1
Egtved;Andre nåletræarter;2000;332,1
Fredericia;Skovareal i alt;1990;1117,4
Fredericia;Skovareal i alt;2000;1391,1
Fredericia;Hjælpearealer;1990;60,5
Fredericia;Hjælpearealer;2000;27,6
Fredericia;Skovbevokset areal i alt;1990;1056,9
Fredericia;Skovbevokset areal i alt;2000;1363,5
Fredericia;Midlertidig ubevokset;1990;6,9
Fredericia;Midlertidig ubevokset;2000;37,7
Fredericia;Løvtræer, areal i alt;1990;832,5
Fredericia;Løvtræer, areal i alt;2000;1059,1
Fredericia;Bøg;1990;524,0
Fredericia;Bøg;2000;690,5
Fredericia;Eg;1990;154,9
Fredericia;Eg;2000;166,2
Fredericia;Ask;1990;77,2
Fredericia;Ask;2000;98,0
Fredericia;Ær (Ahorn);1990;28,5
Fredericia;Ær (Ahorn);2000;30,9
Fredericia;Andre løvtræarter;1990;47,9
Fredericia;Andre løvtræarter;2000;73,5
Fredericia;Nåletræer i alt;1990;217,5
Fredericia;Nåletræer i alt;2000;266,7
Fredericia;Rødgran;1990;86,9
Fredericia;Rødgran;2000;111,4
Fredericia;Sitkagran mv.;1990;86,3
Fredericia;Sitkagran mv.;2000;74,2
Fredericia;Nobilis;1990;3,9
Fredericia;Nobilis;2000;5,9
Fredericia;Nordmannsgran;1990;18,2
Fredericia;Nordmannsgran;2000;43,5
Fredericia;Andre ædelgranarter;1990;10,0
Fredericia;Andre ædelgranarter;2000;14,8
Fredericia;Andre nåletræarter;1990;12,2
Fredericia;Andre nåletræarter;2000;16,9
Gedved;Skovareal i alt;1990;1003,7
Gedved;Skovareal i alt;2000;1235,4
Gedved;Hjælpearealer;1990;17,8
Gedved;Hjælpearealer;2000;26,3
Gedved;Skovbevokset areal i alt;1990;985,9
Gedved;Skovbevokset areal i alt;2000;1209,1
Gedved;Midlertidig ubevokset;1990;10,9
Gedved;Midlertidig ubevokset;2000;5,7
